le_id,sub_prof_id,limit_id,client_id,limit_class,limit_type,limit_advised_indicator,limit_product_code,limit_product_name,activated_limit_indicator,activated_limit_status,activated_limit_class,activated_limit_type,sanctioned_amount,utilized_amount,available_amount,start_date,maturity_date,mth_end,src,cty
LE001,SP001,30000614,C100277,MAIN BORROWER LIMIT,CONTROL,N,CRRISKRDWR,LIMIT-RECEIVABLES DISCOUNTING-CAT5,Y,Active,CO-BORROWER LIMIT,CONTROL,52812,45049,7763,2018-10-17,2029-05-04,2024-12-31,SCI,SG
LE001,SP001,30000615,C100051,MAIN BORROWER LIMIT,OUTER,N,CRRISKLOIF,LIMIT-OIF (CAT5),N,Inactive,MAIN BORROWER LIMIT,OUTER,1878063,814739,1063324,2022-11-06,2030-10-21,2024-12-31,SCI,SG
LE001,SP001,30000616,C100610,CO-BORROWER LIMIT,CONTROL,N,TRLBDCLBD,LOCAL BILLS DISCOUNTED,Y,Active,MAIN BORROWER LIMIT,INNER,185205,103901,81304,2023-10-25,2030-10-08,2024-12-31,SCI,SG
LE001,SP001,30000617,C100479,MAIN BORROWER LIMIT,INNER,N,GMGMKTSYND,SYNDICATIONS,N,Inactive,MAIN BORROWER LIMIT,INNER,181569,46940,134629,2022-05-07,2027-08-29,2024-12-31,SCI,SG
LE001,SP001,30000618,C100881,CO-BORROWER LIMIT,INNER,N,CACOLLCHQP,CHEQUES PURCHASED,N,Inactive,CO-BORROWER LIMIT,INNER,336302,154011,182291,2024-07-08,2027-03-21,2024-12-31,SCI,SG
LE001,SP001,30000619,C100486,MAIN BORROWER LIMIT,INNER,N,LELOANMORT,COMMERCIAL/ INDUSTRIAL MORTGAGE,N,Inactive,MAIN BORROWER LIMIT,INNER,263289,156392,106897,2023-06-06,2029-09-13,2024-12-31,SCI,SG
LE001,SP001,30000620,C100105,CO-BORROWER LIMIT,CONTROL,N,GMGMKT PMLN,LIMIT-PRECIOUS METAL LOANS,Y,Active,CO-BORROWER LIMIT,INNER,203594,107797,95797,2020-05-12,2030-03-01,2024-12-31,SCI,SG
LE001,SP001,30000621,C100423,MAIN BORROWER LIMIT,CONTROL,Y,TROEXFODP,EXPORT BILLS DISCOUNTING D/P,Y,Active,MAIN BORROWER LIMIT,OUTER,73830,26330,47500,2017-01-27,2030-03-02,2024-12-31,SCI,SG
LE001,SP001,30000622,C100441,CO-BORROWER LIMIT,CONTROL,N,TRLIMISTTL,LIMIT-SHORT TERM TRADE LIMIT,Y,Active,CO-BORROWER LIMIT,CONTROL,260789,170202,90587,2016-07-25,2030-11-04,2024-12-31,SCI,SG
LE001,SP001,30000623,C100587,CO-BORROWER LIMIT,OUTER,N,TRRFACRECS,RECEIVABLES SERVICES,Y,Active,CO-BORROWER LIMIT,INNER,1068775,222900,845875,2020-04-21,2027-03-30,2024-12-31,SCI,SG
LE001,SP001,30000624,C100612,MAIN BORROWER LIMIT,CONTROL,N,LELOANBEFF,PRODUCT LELOANBEFF,N,Inactive,MAIN BORROWER LIMIT,INNER,624945,394021,230924,2024-03-02,2027-05-12,2024-12-31,SCI,SG
LE001,SP001,30000625,C100222,MAIN BORROWER LIMIT,CONTROL,N,LELOANAPP,GUARANTEED INSTALLMENT LOAN,N,Inactive,MAIN BORROWER LIMIT,CONTROL,800655,147556,653099,2018-11-24,2028-06-26,2024-12-31,SCI,SG
LE001,SP001,30000626,C100399,CO-BORROWER LIMIT,OUTER,Y,TRGTEESG,SHIPPING GUARANTEES,N,Inactive,CO-BORROWER LIMIT,CONTROL,97614,31636,65978,2019-12-25,2028-10-13,2024-12-31,SCI,SG
LE001,SP001,30000627,C100091,MAIN BORROWER LIMIT,CONTROL,N,LELOANMILCM,MORTGAGE LOANS-COMMERCIAL,Y,Active,CO-BORROWER LIMIT,OUTER,60499,23128,37371,2018-09-13,2027-02-24,2024-12-31,SCI,SG
LE001,SP001,30000628,C100000,CO-BORROWER LIMIT,OUTER,N,LEGINTSBL C,COMMERCIAL STANDBY L/C'S,N,Inactive,CO-BORROWER LIMIT,CONTROL,143517,83404,60113,2017-11-05,2028-08-20,2024-12-31,SCI,SG
LE001,SP001,30000629,C100728,CO-BORROWER LIMIT,INNER,N,TRIMPFATR,ACCEPTANCE AGAINST TRUST RECEIPTS,Y,Active,CO-BORROWER LIMIT,INNER,172081,30142,141939,2018-08-17,2029-01-03,2024-12-31,SCI,SG
LE001,SP001,30000630,C100863,CO-BORROWER LIMIT,INNER,Y,TRIMPFINFN,IMPORT INVOICE FINANCING,N,Inactive,CO-BORROWER LIMIT,OUTER,486110,29381,456729,2017-08-02,2026-12-10,2024-12-31,SCI,SG
LE001,SP001,30000631,C100147,CO-BORROWER LIMIT,CONTROL,N,LELOANBILN,BUSINESS INSTALLMENT LOANS,N,Inactive,CO-BORROWER LIMIT,INNER,29957,25589,4368,2017-01-21,2030-03-29,2024-12-31,SCI,SG
LE001,SP001,30000632,C100952,CO-BORROWER LIMIT,CONTROL,Y,TRLCISOLU,IMPORT LCS - UNSECURED,Y,Active,CO-BORROWER LIMIT,INNER,751292,297694,453598,2022-04-29,2027-11-23,2024-12-31,SCI,SG
LE001,SP001,30000633,C100434,MAIN BORROWER LIMIT,CONTROL,N,TROEXFOB,EXPORT BILLS DISCOUNTING,N,Inactive,MAIN BORROWER LIMIT,INNER,138967,58331,80636,2018-09-24,2030-01-31,2024-12-31,SCI,SG
LE001,SP001,30000634,C100375,MAIN BORROWER LIMIT,OUTER,N,SSCUSTLOVR,LIMIT-OVERNIGHT CUSTODY SERVICES,N,Inactive,CO-BORROWER LIMIT,CONTROL,106204,12962,93242,2016-09-01,2029-10-21,2024-12-31,SCI,SG
LE001,SP001,30000635,C100879,CO-BORROWER LIMIT,INNER,N,GMGMKTLAR2,LIMIT-ACR (CAT 2),Y,Active,CO-BORROWER LIMIT,OUTER,59153,28109,31044,2016-07-16,2030-07-29,2024-12-31,SCI,SG
LE001,SP001,30000636,C100983,MAIN BORROWER LIMIT,CONTROL,N,LELOANTLN,TERM LOANS,N,Inactive,MAIN BORROWER LIMIT,OUTER,31105,26850,4255,2018-11-09,2026-11-30,2024-12-31,SCI,SG
LE001,SP001,30000637,C100480,CO-BORROWER LIMIT,CONTROL,N,LELOANMLRS,MORTGAGE LOANS-RESIDENTIAL,Y,Active,CO-BORROWER LIMIT,INNER,370708,339021,31687,2015-11-27,2028-07-03,2024-12-31,SCI,SG
LE001,SP001,30000638,C100296,MAIN BORROWER LIMIT,OUTER,N,CRRISKCOLL,LIMIT-INDIRECT RISK-COLLATERAL,Y,Active,MAIN BORROWER LIMIT,CONTROL,175135,49808,125327,2017-10-19,2029-07-04,2024-12-31,SCI,SG
LE001,SP001,30000639,C100592,MAIN BORROWER LIMIT,CONTROL,Y,SSCUSTLDAY,LIMIT-INTRADAY CUSTODY SERVICES,N,Inactive,MAIN BORROWER LIMIT,CONTROL,44803,3340,41463,2019-06-03,2027-04-25,2024-12-31,SCI,SG
LE001,SP001,30000640,C100129,MAIN BORROWER LIMIT,INNER,Y,TRIMPFOIML,IMPORT LOAN,N,Inactive,MAIN BORROWER LIMIT,INNER,44574,2798,41776,2023-08-10,2030-03-28,2024-12-31,SCI,SG
LE001,SP001,30000641,C100178,MAIN BORROWER LIMIT,CONTROL,N,TRGTEECUBG,BOND & GUARANTEES,N,Inactive,MAIN BORROWER LIMIT,CONTROL,116333,30546,85787,2022-10-30,2029-10-23,2024-12-31,SCI,SG
LE001,SP001,30000642,C100882,MAIN BORROWER LIMIT,INNER,N,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (NON-TM),N,Inactive,MAIN BORROWER LIMIT,OUTER,863735,694315,169420,2016-05-31,2029-03-02,2024-12-31,SCI,SG
LE001,SP001,30000643,C100788,CO-BORROWER LIMIT,OUTER,N,TRIMPFILTR,LOANS AGAINST TRUST RECEIPTS,N,Inactive,CO-BORROWER LIMIT,OUTER,125543,78845,46698,2016-05-20,2027-07-03,2024-12-31,SCI,SG
LE001,SP001,30000644,C100053,MAIN BORROWER LIMIT,INNER,N,GMGMKTLABS,LIMIT-ASSET BACKED SECURITIES (NON-ALM),Y,Active,MAIN BORROWER LIMIT,CONTROL,36201,9422,26779,2017-03-11,2030-10-23,2024-12-31,SCI,SG
LE001,SP001,30000645,C100399,CO-BORROWER LIMIT,INNER,Y,TRECBCNBCND,CREDIT BILLS NEGOTIATED - DISCREPANT,N,Inactive,CO-BORROWER LIMIT,INNER,127294,84096,43198,2018-11-29,2030-09-06,2024-12-31,SCI,SG
LE001,SP001,30000646,C100978,MAIN BORROWER LIMIT,OUTER,N,LEODREOD,OVERDRAFT,N,Inactive,MAIN BORROWER LIMIT,INNER,123905,74273,49632,2017-07-18,2028-05-19,2024-12-31,SCI,SG
LE001,SP001,30000647,C100343,CO-BORROWER LIMIT,INNER,N,GMGMKTLAAR,LIMIT-ACR (CAT 3),Y,Active,CO-BORROWER LIMIT,INNER,10972,8183,2789,2016-06-15,2028-03-17,2024-12-31,SCI,SG
LE001,SP001,30000648,C100751,MAIN BORROWER LIMIT,CONTROL,N,TRGTEEIOFG,SILENT PAYMENT GTEE - OIF,N,Inactive,MAIN BORROWER LIMIT,CONTROL,154153,8883,145270,2024-02-04,2026-12-02,2024-12-31,SCI,SG
LE001,SP001,30000649,C100421,MAIN BORROWER LIMIT,CONTROL,Y,LELOANSTLN,SHORT TERM LOANS,Y,Active,MAIN BORROWER LIMIT,INNER,129193,35748,93445,2024-06-22,2026-12-26,2024-12-31,SCI,SG
LE001,SP001,30000650,C100634,MAIN BORROWER LIMIT,OUTER,N,LEODREAYE,LIMIT-INTRADAY OVERDRAFT,N,Inactive,MAIN BORROWER LIMIT,CONTROL,326506,203829,122677,2016-11-30,2027-07-11,2024-12-31,SCI,SG
LE001,SP001,30000651,C100088,MAIN BORROWER LIMIT,INNER,N,GMGMKTLRBR,LIMIT-REPOS ACR (CAT 2),N,Inactive,MAIN BORROWER LIMIT,OUTER,1034011,885528,148483,2017-01-20,2027-11-20,2024-12-31,SCI,SG
LE001,SP001,30000652,C100259,CO-BORROWER LIMIT,INNER,N,CRRISKSRWR,LIMIT-RECEIVABLE SERVICES WITHOUT RECOURSE,Y,Active,CO-BORROWER LIMIT,INNER,502105,372774,129331,2017-02-03,2030-08-06,2024-12-31,SCI,SG
LE001,SP001,30000653,C100788,CO-BORROWER LIMIT,INNER,Y,TRSCFIVEPR,VENDOR PREPAY FINANCING,Y,Active,CO-BORROWER LIMIT,INNER,124381,49718,74663,2024-03-07,2028-04-19,2024-12-31,SCI,SG
LE001,SP001,30000654,C100978,CO-BORROWER LIMIT,OUTER,N,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (TM - LIQUIDITY),Y,Active,CO-BORROWER LIMIT,CONTROL,53823,21710,32113,2017-08-14,2029-08-11,2024-12-31,SCI,SG
LE001,SP001,30000655,C100111,MAIN BORROWER LIMIT,CONTROL,N,TROEXFINN,EXPORT INVOICE FINANCING,Y,Active,MAIN BORROWER LIMIT,INNER,2133682,1480477,653205,2023-09-12,2027-01-18,2024-12-31,SCI,SG
LE001,SP001,30000656,C100074,MAIN BORROWER LIMIT,CONTROL,N,GMGMKTFLPO,LIMIT-FX PRE-SETTLEMENT - OVERALL,N,Inactive,CO-BORROWER LIMIT,OUTER,172683,110099,62584,2024-11-05,2027-01-24,2024-12-31,SCI,SG
LE001,SP001,30000657,C100680,CO-BORROWER LIMIT,INNER,Y,TRLCISOLIS,IMPORT LCS - SECURED,Y,Active,CO-BORROWER LIMIT,OUTER,165037,84803,80234,2016-03-18,2029-08-08,2024-12-31,SCI,SG
LE001,SP001,30000658,C100489,CO-BORROWER LIMIT,INNER,N,TRGTEEFING,FINANCIAL GUARANTEES / SBLC (TRADE),N,Inactive,CO-BORROWER LIMIT,CONTROL,158875,40237,118638,2020-07-18,2030-09-19,2024-12-31,SCI,SG
LE001,SP001,30000659,C100837,CO-BORROWER LIMIT,OUTER,N,GMGMKTM SLC,LIMIT-MARKETABLE SECURITIES (TM - CAPITAL),N,Inactive,CO-BORROWER LIMIT,CONTROL,198408,63995,134413,2024-03-27,2030-05-25,2024-12-31,SCI,SG
LE001,SP001,30000660,C100981,MAIN BORROWER LIMIT,INNER,N,TRLCISBBLC,BACK-TO-BACK LCS SECURED,N,Inactive,CO-BORROWER LIMIT,INNER,140876,89176,51700,2022-11-16,2029-12-17,2024-12-31,SCI,SG
LE001,SP001,30000661,C100040,CO-BORROWER LIMIT,CONTROL,Y,LELOANRTLN,REVOLVING TERM LOANS,N,Inactive,CO-BORROWER LIMIT,CONTROL,91705,61438,30267,2019-05-27,2027-04-30,2024-12-31,SCI,SG
LE001,SP001,30000662,C100906,CO-BORROWER LIMIT,CONTROL,Y,CRRISKRDWR,LIMIT-RECEIVABLES DISCOUNTING-CAT5,Y,Active,MAIN BORROWER LIMIT,INNER,94196,37668,56528,2015-12-19,2029-11-19,2024-12-31,SCI,SG
LE001,SP001,30000663,C100658,CO-BORROWER LIMIT,INNER,N,CRRISKLOIF,LIMIT-OIF (CAT5),N,Inactive,CO-BORROWER LIMIT,OUTER,157510,13126,144384,2024-03-24,2028-09-29,2024-12-31,SCI,SG
LE001,SP001,30000664,C100806,MAIN BORROWER LIMIT,INNER,Y,TRLBDCLBD,LOCAL BILLS DISCOUNTED,N,Inactive,MAIN BORROWER LIMIT,INNER,94520,84697,9823,2018-11-03,2027-09-09,2024-12-31,SCI,SG
LE001,SP001,30000665,C100758,MAIN BORROWER LIMIT,OUTER,Y,GMGMKTSYND,SYNDICATIONS,Y,Active,MAIN BORROWER LIMIT,INNER,79790,69134,10656,2017-12-03,2027-02-09,2024-12-31,SCI,SG
LE001,SP001,30000666,C100248,MAIN BORROWER LIMIT,OUTER,Y,CACOLLCHQP,CHEQUES PURCHASED,Y,Active,MAIN BORROWER LIMIT,OUTER,181032,83377,97655,2022-12-10,2030-03-02,2024-12-31,SCI,SG
LE001,SP001,30000667,C100065,MAIN BORROWER LIMIT,OUTER,N,LELOANMORT,COMMERCIAL/ INDUSTRIAL MORTGAGE,N,Inactive,MAIN BORROWER LIMIT,OUTER,126124,54686,71438,2016-07-31,2030-08-28,2024-12-31,SCI,SG
LE001,SP001,30000668,C100411,CO-BORROWER LIMIT,OUTER,N,GMGMKT PMLN,LIMIT-PRECIOUS METAL LOANS,Y,Active,MAIN BORROWER LIMIT,OUTER,732334,427519,304815,2021-02-03,2027-03-17,2024-12-31,SCI,SG
LE001,SP001,30000669,C100123,CO-BORROWER LIMIT,OUTER,N,TROEXFODP,EXPORT BILLS DISCOUNTING D/P,Y,Active,CO-BORROWER LIMIT,OUTER,11487,5109,6378,2018-05-01,2027-01-30,2024-12-31,SCI,SG
LE001,SP001,30000670,C100136,MAIN BORROWER LIMIT,CONTROL,N,TRLIMISTTL,LIMIT-SHORT TERM TRADE LIMIT,N,Inactive,CO-BORROWER LIMIT,OUTER,484807,27010,457797,2022-11-05,2027-05-09,2024-12-31,SCI,SG
LE001,SP001,30000671,C100723,CO-BORROWER LIMIT,INNER,N,TRRFACRECS,RECEIVABLES SERVICES,N,Inactive,CO-BORROWER LIMIT,OUTER,565850,133282,432568,2017-09-06,2028-05-15,2024-12-31,SCI,SG
LE001,SP001,30000672,C100535,CO-BORROWER LIMIT,INNER,Y,LELOANBEFF,PRODUCT LELOANBEFF,Y,Active,CO-BORROWER LIMIT,CONTROL,20467,4339,16128,2019-04-02,2030-04-14,2024-12-31,SCI,SG
LE001,SP001,30000673,C100973,MAIN BORROWER LIMIT,CONTROL,N,LELOANAPP,GUARANTEED INSTALLMENT LOAN,Y,Active,MAIN BORROWER LIMIT,CONTROL,115533,30278,85255,2023-07-16,2029-10-28,2024-12-31,SCI,SG
LE001,SP001,30000674,C100097,CO-BORROWER LIMIT,CONTROL,N,TRGTEESG,SHIPPING GUARANTEES,Y,Active,CO-BORROWER LIMIT,OUTER,112258,33540,78718,2022-09-07,2027-06-26,2024-12-31,SCI,SG
LE001,SP001,30000675,C100815,MAIN BORROWER LIMIT,CONTROL,N,LELOANMILCM,MORTGAGE LOANS-COMMERCIAL,N,Inactive,MAIN BORROWER LIMIT,OUTER,39834,26016,13818,2024-05-16,2027-02-26,2024-12-31,SCI,SG
LE001,SP001,30000676,C100660,CO-BORROWER LIMIT,INNER,Y,LEGINTSBL C,COMMERCIAL STANDBY L/C'S,Y,Active,CO-BORROWER LIMIT,INNER,74770,6653,68117,2016-07-21,2027-02-23,2024-12-31,SCI,SG
LE001,SP001,30000677,C100947,MAIN BORROWER LIMIT,OUTER,N,TRIMPFATR,ACCEPTANCE AGAINST TRUST RECEIPTS,Y,Active,MAIN BORROWER LIMIT,CONTROL,53606,24140,29466,2018-05-10,2028-09-05,2024-12-31,SCI,SG
LE001,SP001,30000678,C100429,MAIN BORROWER LIMIT,CONTROL,N,TRIMPFINFN,IMPORT INVOICE FINANCING,Y,Active,MAIN BORROWER LIMIT,INNER,938718,239376,699342,2022-03-13,2029-03-01,2024-12-31,SCI,SG
LE001,SP001,30000679,C100890,MAIN BORROWER LIMIT,INNER,N,LELOANBILN,BUSINESS INSTALLMENT LOANS,Y,Active,MAIN BORROWER LIMIT,OUTER,414852,353221,61631,2023-03-26,2028-01-24,2024-12-31,SCI,SG
LE001,SP001,30000680,C100950,CO-BORROWER LIMIT,OUTER,N,TRLCISOLU,IMPORT LCS - UNSECURED,Y,Active,CO-BORROWER LIMIT,CONTROL,580447,216350,364097,2021-10-31,2027-12-27,2024-12-31,SCI,SG
LE001,SP001,30000681,C100343,MAIN BORROWER LIMIT,OUTER,N,TROEXFOB,EXPORT BILLS DISCOUNTING,Y,Active,CO-BORROWER LIMIT,INNER,334928,142813,192115,2016-04-30,2028-10-11,2024-12-31,SCI,SG
LE001,SP001,30000682,C100225,CO-BORROWER LIMIT,CONTROL,Y,SSCUSTLOVR,LIMIT-OVERNIGHT CUSTODY SERVICES,N,Inactive,CO-BORROWER LIMIT,OUTER,52625,30012,22613,2018-08-28,2028-02-21,2024-12-31,SCI,SG
LE001,SP001,30000683,C100088,CO-BORROWER LIMIT,CONTROL,N,GMGMKTLAR2,LIMIT-ACR (CAT 2),N,Inactive,CO-BORROWER LIMIT,INNER,96324,29017,67307,2016-09-01,2029-04-02,2024-12-31,SCI,SG
LE001,SP001,30000684,C100753,MAIN BORROWER LIMIT,OUTER,N,LELOANTLN,TERM LOANS,Y,Active,MAIN BORROWER LIMIT,CONTROL,265501,239382,26119,2018-06-04,2026-11-18,2024-12-31,SCI,SG
LE001,SP001,30000685,C100427,MAIN BORROWER LIMIT,OUTER,N,LELOANMLRS,MORTGAGE LOANS-RESIDENTIAL,N,Inactive,MAIN BORROWER LIMIT,INNER,47947,25316,22631,2019-06-25,2030-10-04,2024-12-31,SCI,SG
LE001,SP001,30000686,C100841,MAIN BORROWER LIMIT,INNER,N,CRRISKCOLL,LIMIT-INDIRECT RISK-COLLATERAL,Y,Active,MAIN BORROWER LIMIT,CONTROL,332035,235282,96753,2022-05-31,2027-08-06,2024-12-31,SCI,SG
LE001,SP001,30000687,C100367,CO-BORROWER LIMIT,OUTER,N,SSCUSTLDAY,LIMIT-INTRADAY CUSTODY SERVICES,Y,Active,CO-BORROWER LIMIT,INNER,127985,25036,102949,2019-09-15,2030-01-19,2024-12-31,SCI,SG
LE001,SP001,30000688,C100765,MAIN BORROWER LIMIT,INNER,N,TRIMPFOIML,IMPORT LOAN,Y,Active,MAIN BORROWER LIMIT,OUTER,111879,85125,26754,2020-09-13,2030-05-14,2024-12-31,SCI,SG
LE001,SP001,30000689,C100475,MAIN BORROWER LIMIT,CONTROL,Y,TRGTEECUBG,BOND & GUARANTEES,N,Inactive,MAIN BORROWER LIMIT,OUTER,331359,105017,226342,2016-05-31,2028-05-13,2024-12-31,SCI,SG
LE001,SP001,30000690,C100714,MAIN BORROWER LIMIT,CONTROL,Y,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (NON-TM),N,Inactive,MAIN BORROWER LIMIT,OUTER,253790,130260,123530,2017-04-16,2028-11-22,2024-12-31,SCI,SG
LE001,SP001,30000691,C100909,MAIN BORROWER LIMIT,OUTER,N,TRIMPFILTR,LOANS AGAINST TRUST RECEIPTS,Y,Active,CO-BORROWER LIMIT,OUTER,113440,71847,41593,2016-12-13,2027-03-25,2024-12-31,SCI,SG
LE001,SP001,30000692,C100574,MAIN BORROWER LIMIT,OUTER,N,GMGMKTLABS,LIMIT-ASSET BACKED SECURITIES (NON-ALM),Y,Active,CO-BORROWER LIMIT,CONTROL,518829,464472,54357,2018-05-08,2030-10-17,2024-12-31,SCI,SG
LE001,SP001,30000693,C100214,MAIN BORROWER LIMIT,INNER,N,TRECBCNBCND,CREDIT BILLS NEGOTIATED - DISCREPANT,Y,Active,MAIN BORROWER LIMIT,INNER,55212,5466,49746,2020-09-03,2028-10-15,2024-12-31,SCI,SG
LE001,SP001,30000694,C100463,CO-BORROWER LIMIT,CONTROL,N,LEODREOD,OVERDRAFT,Y,Active,CO-BORROWER LIMIT,CONTROL,301322,238900,62422,2021-07-30,2029-05-21,2024-12-31,SCI,SG
LE001,SP001,30000695,C100635,CO-BORROWER LIMIT,CONTROL,N,GMGMKTLAAR,LIMIT-ACR (CAT 3),N,Inactive,CO-BORROWER LIMIT,OUTER,294519,64652,229867,2019-09-21,2027-05-05,2024-12-31,SCI,SG
LE001,SP001,30000696,C100082,CO-BORROWER LIMIT,OUTER,Y,TRGTEEIOFG,SILENT PAYMENT GTEE - OIF,N,Inactive,CO-BORROWER LIMIT,OUTER,119426,80896,38530,2019-04-17,2027-09-12,2024-12-31,SCI,SG
LE001,SP001,30000697,C100895,MAIN BORROWER LIMIT,CONTROL,N,LELOANSTLN,SHORT TERM LOANS,Y,Active,MAIN BORROWER LIMIT,CONTROL,225512,121165,104347,2023-05-18,2029-07-05,2024-12-31,SCI,SG
LE001,SP001,30000698,C100355,CO-BORROWER LIMIT,INNER,N,LEODREAYE,LIMIT-INTRADAY OVERDRAFT,Y,Active,MAIN BORROWER LIMIT,OUTER,46578,37330,9248,2019-01-11,2030-06-20,2024-12-31,SCI,SG
LE001,SP001,30000699,C100343,CO-BORROWER LIMIT,CONTROL,N,GMGMKTLRBR,LIMIT-REPOS ACR (CAT 2),N,Inactive,CO-BORROWER LIMIT,CONTROL,410046,266230,143816,2018-11-29,2029-12-05,2024-12-31,SCI,SG
LE001,SP001,30000700,C100455,CO-BORROWER LIMIT,INNER,N,CRRISKSRWR,LIMIT-RECEIVABLE SERVICES WITHOUT RECOURSE,N,Inactive,CO-BORROWER LIMIT,INNER,135279,34374,100905,2020-09-07,2028-06-20,2024-12-31,SCI,SG
LE001,SP001,30000701,C100788,MAIN BORROWER LIMIT,OUTER,N,TRSCFIVEPR,VENDOR PREPAY FINANCING,Y,Active,MAIN BORROWER LIMIT,CONTROL,96497,51315,45182,2022-10-24,2027-11-02,2024-12-31,SCI,SG
LE001,SP001,30000702,C100859,MAIN BORROWER LIMIT,OUTER,Y,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (TM - LIQUIDITY),Y,Active,MAIN BORROWER LIMIT,OUTER,464635,207598,257037,2020-09-16,2027-11-20,2024-12-31,SCI,SG
LE001,SP001,30000703,C100210,MAIN BORROWER LIMIT,CONTROL,N,TROEXFINN,EXPORT INVOICE FINANCING,Y,Active,MAIN BORROWER LIMIT,CONTROL,80471,74670,5801,2018-11-15,2028-07-17,2024-12-31,SCI,SG
LE001,SP001,30000704,C100124,MAIN BORROWER LIMIT,INNER,N,GMGMKTFLPO,LIMIT-FX PRE-SETTLEMENT - OVERALL,N,Inactive,MAIN BORROWER LIMIT,INNER,39796,7579,32217,2016-07-29,2029-11-30,2024-12-31,SCI,SG
LE001,SP001,30000705,C100999,CO-BORROWER LIMIT,CONTROL,N,TRLCISOLIS,IMPORT LCS - SECURED,Y,Active,CO-BORROWER LIMIT,CONTROL,34316,22312,12004,2015-11-21,2030-01-08,2024-12-31,SCI,SG
LE001,SP001,30000706,C100746,CO-BORROWER LIMIT,INNER,N,TRGTEEFING,FINANCIAL GUARANTEES / SBLC (TRADE),N,Inactive,CO-BORROWER LIMIT,OUTER,298346,196970,101376,2023-07-19,2028-07-30,2024-12-31,SCI,SG
LE001,SP001,30000707,C100025,CO-BORROWER LIMIT,CONTROL,N,GMGMKTM SLC,LIMIT-MARKETABLE SECURITIES (TM - CAPITAL),Y,Active,MAIN BORROWER LIMIT,CONTROL,45232,28368,16864,2018-04-25,2029-10-21,2024-12-31,SCI,SG
LE001,SP001,30000708,C100227,CO-BORROWER LIMIT,OUTER,Y,TRLCISBBLC,BACK-TO-BACK LCS SECURED,Y,Active,CO-BORROWER LIMIT,CONTROL,941090,858143,82947,2019-02-12,2029-01-23,2024-12-31,SCI,SG
LE001,SP001,30000709,C100199,CO-BORROWER LIMIT,INNER,N,LELOANRTLN,REVOLVING TERM LOANS,Y,Active,CO-BORROWER LIMIT,INNER,20293,3716,16577,2020-01-23,2028-12-04,2024-12-31,SCI,SG
LE001,SP001,30000710,C100395,CO-BORROWER LIMIT,OUTER,Y,CRRISKRDWR,LIMIT-RECEIVABLES DISCOUNTING-CAT5,Y,Active,CO-BORROWER LIMIT,CONTROL,887759,114377,773382,2016-09-10,2029-05-05,2024-12-31,SCI,SG
LE001,SP001,30000711,C100759,CO-BORROWER LIMIT,INNER,Y,CRRISKLOIF,LIMIT-OIF (CAT5),N,Inactive,CO-BORROWER LIMIT,INNER,200991,141848,59143,2020-03-18,2027-08-20,2024-12-31,SCI,SG
LE001,SP001,30000712,C100855,MAIN BORROWER LIMIT,OUTER,Y,TRLBDCLBD,LOCAL BILLS DISCOUNTED,Y,Active,MAIN BORROWER LIMIT,INNER,147751,16179,131572,2018-03-26,2028-12-16,2024-12-31,SCI,SG
LE001,SP001,30000713,C100090,MAIN BORROWER LIMIT,INNER,N,GMGMKTSYND,SYNDICATIONS,Y,Active,CO-BORROWER LIMIT,CONTROL,94379,52958,41421,2023-04-28,2027-12-21,2024-12-31,SCI,SG
LE001,SP001,30000714,C100190,CO-BORROWER LIMIT,INNER,N,CACOLLCHQP,CHEQUES PURCHASED,Y,Active,CO-BORROWER LIMIT,CONTROL,242591,78483,164108,2018-08-02,2029-06-14,2024-12-31,SCI,SG
LE001,SP001,30000715,C100229,MAIN BORROWER LIMIT,OUTER,Y,LELOANMORT,COMMERCIAL/ INDUSTRIAL MORTGAGE,Y,Active,MAIN BORROWER LIMIT,CONTROL,156743,74497,82246,2017-07-10,2030-08-02,2024-12-31,SCI,SG
LE001,SP001,30000716,C100914,CO-BORROWER LIMIT,INNER,Y,GMGMKT PMLN,LIMIT-PRECIOUS METAL LOANS,N,Inactive,CO-BORROWER LIMIT,OUTER,490559,77223,413336,2021-09-30,2029-08-13,2024-12-31,SCI,SG
LE001,SP001,30000717,C100993,MAIN BORROWER LIMIT,CONTROL,N,TROEXFODP,EXPORT BILLS DISCOUNTING D/P,Y,Active,MAIN BORROWER LIMIT,INNER,182449,112241,70208,2019-07-09,2030-09-29,2024-12-31,SCI,SG
LE001,SP001,30000718,C100837,MAIN BORROWER LIMIT,INNER,N,TRLIMISTTL,LIMIT-SHORT TERM TRADE LIMIT,Y,Active,MAIN BORROWER LIMIT,OUTER,189151,108476,80675,2023-03-21,2028-08-23,2024-12-31,SCI,SG
LE001,SP001,30000719,C100472,MAIN BORROWER LIMIT,INNER,Y,TRRFACRECS,RECEIVABLES SERVICES,Y,Active,MAIN BORROWER LIMIT,INNER,113140,10617,102523,2021-08-02,2029-10-27,2024-12-31,SCI,SG
